smile,head_pitch,head_roll,head_yaw,gender,age,moustache,beard,sideburns,glasses,anger,contempt,disgust,fear,happiness,neutral,sadness,surprise,blurLevel,blurvalue,exposureLevel,exposurevalue,noiseLevel,noisevalue,eyeMakeup,lipMakeup,foreheadOccluded,eyeOccluded,mouthOccluded,bald,invisible
0.011,0.0,-0.6,1.6,male,35.9,0.1,0.0,0.1,NoGlasses,0.0,0.002,0.0,0.0,0.011,0.986,0.0,0.0,medium,0.42,goodExposure,0.55,medium,0.37,True,False,False,False,False,0.01,False
0.0,0.0,-2.1,1.9,male,27.6,0.1,0.2,0.1,NoGlasses,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,medium,0.37,goodExposure,0.38,medium,0.42,False,False,False,False,False,0.01,False
1.0,0.0,-1.9,-2.1,male,26.1,0.2,0.0,0.2,NoGlasses,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,medium,0.44,goodExposure,0.33,low,0.29,True,False,False,False,False,0.01,False
0.522,0.0,2.2,-5.8,female,24.1,0.0,0.0,0.0,NoGlasses,0.0,0.0,0.0,0.0,0.522,0.477,0.0,0.0,medium,0.28,goodExposure,0.59,low,0.0,True,True,False,False,False,0.0,False
1.0,0.0,1.1,-2.1,female,25.9,0.0,0.0,0.0,NoGlasses,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,low,0.09,goodExposure,0.59,low,0.0,True,True,False,False,False,0.01,False
0.0,0.0,-1.7,3.0,female,25.0,0.0,0.0,0.0,NoGlasses,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,medium,0.31,goodExposure,0.6,medium,0.32,True,False,False,False,False,0.02,False
1.0,0.0,-1.7,-0.9,female,25.4,0.0,0.0,0.0,NoGlasses,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,medium,0.47,goodExposure,0.58,low,0.28,True,False,False,False,False,0.1,False
0.0,0.0,-1.0,6.6,female,28.5,0.0,0.0,0.0,NoGlasses,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,low,0.08,goodExposure,0.54,low,0.0,False,False,False,False,False,0.01,False
0.775,0.0,-1.7,0.2,female,25.1,0.0,0.0,0.0,NoGlasses,0.0,0.004,0.0,0.0,0.775,0.22,0.0,0.0,medium,0.28,goodExposure,0.51,low,0.15,False,False,False,False,False,0.01,False
1.0,0.0,-1.1,4.9,female,27.0,0.0,0.0,0.0,NoGlasses,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,low,0.0,goodExposure,0.56,low,0.0,False,False,False,False,False,0.01,False
0.113,0.0,1.2,-4.6,female,30.8,0.0,0.0,0.0,NoGlasses,0.0,0.003,0.0,0.0,0.113,0.881,0.003,0.0,medium,0.31,goodExposure,0.61,low,0.0,True,True,False,False,False,0.01,False
1.0,0.0,0.2,-1.1,female,31.5,0.0,0.0,0.0,NoGlasses,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,medium,0.36,goodExposure,0.62,low,0.16,True,True,False,False,False,0.02,False
1.0,0.0,-1.4,0.0,male,33.6,0.1,0.2,0.0,NoGlasses,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,medium,0.52,goodExposure,0.54,medium,0.48,True,False,False,False,False,0.01,False
0.0,0.0,-2.7,2.8,male,28.0,0.0,0.0,0.0,NoGlasses,0.0,0.001,0.0,0.0,0.0,0.999,0.0,0.0,medium,0.5,goodExposure,0.57,low,0.23,False,False,False,False,False,0.01,False
0.997,0.0,-2.7,0.0,male,24.9,0.0,0.1,0.1,NoGlasses,0.0,0.0,0.0,0.0,0.997,0.002,0.0,0.0,medium,0.42,goodExposure,0.58,medium,0.3,False,False,False,False,False,0.01,False
0.0,0.0,-0.3,0.1,male,24.3,0.0,0.0,0.1,NoGlasses,0.0,0.0,0.0,0.0,0.0,0.998,0.001,0.0,medium,0.29,goodExposure,0.57,medium,0.4,True,False,False,False,False,0.02,False
1.0,0.0,-0.5,-4.2,male,24.7,0.0,0.0,0.0,NoGlasses,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,medium,0.41,goodExposure,0.6,low,0.28,False,False,False,False,False,0.03,False
0.0,0.0,1.2,-5.8,male,28.7,0.1,0.3,0.0,NoGlasses,0.0,0.0,0.0,0.0,0.0,0.999,0.001,0.0,medium,0.49,goodExposure,0.46,medium,0.63,False,False,False,False,False,0.01,False
0.928,0.0,0.8,-3.6,male,29.2,0.1,0.2,0.0,NoGlasses,0.0,0.002,0.0,0.0,0.928,0.07,0.001,0.0,medium,0.45,goodExposure,0.45,medium,0.53,True,True,False,False,False,0.01,False
1.0,0.0,-0.7,3.3,female,25.0,0.0,0.0,0.0,NoGlasses,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,medium,0.36,goodExposure,0.57,low,0.13,False,False,False,False,False,0.02,False
0.0,0.0,-1.0,-2.3,male,27.6,0.0,0.0,0.0,ReadingGlasses,0.0,0.001,0.0,0.0,0.0,0.993,0.006,0.0,low,0.23,goodExposure,0.58,low,0.1,False,True,False,False,False,0.01,False
1.0,0.0,-0.3,-2.7,male,29.4,0.0,0.0,0.0,ReadingGlasses,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,medium,0.37,goodExposure,0.52,low,0.07,False,False,False,False,False,0.04,False
0.002,0.0,-1.9,10.1,female,21.0,0.0,0.0,0.0,NoGlasses,0.0,0.001,0.0,0.0,0.002,0.998,0.0,0.0,low,0.11,goodExposure,0.61,low,0.25,False,False,False,False,False,0.02,False
1.0,0.0,-1.8,9.0,female,26.8,0.0,0.0,0.0,NoGlasses,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,medium,0.37,goodExposure,0.59,low,0.29,False,False,False,False,False,0.05,False
0.0,0.0,-1.8,0.4,female,22.7,0.0,0.0,0.0,NoGlasses,0.0,0.0,0.0,0.0,0.0,0.998,0.001,0.0,medium,0.4,goodExposure,0.55,low,0.19,True,True,False,False,False,0.04,False
0.0,0.0,-2.1,7.2,female,26.3,0.0,0.0,0.0,NoGlasses,0.0,0.0,0.0,0.0,0.0,0.997,0.002,0.001,medium,0.5,goodExposure,0.49,low,0.21,False,False,False,False,False,0.03,False
0.0,0.0,-3.9,9.7,male,24.8,0.0,0.1,0.0,NoGlasses,0.0,0.001,0.0,0.0,0.0,0.993,0.005,0.0,low,0.18,goodExposure,0.59,low,0.04,False,False,False,False,False,0.01,False
1.0,0.0,-1.6,2.4,male,26.2,0.0,0.2,0.0,NoGlasses,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,medium,0.7,goodExposure,0.54,low,0.0,True,False,False,False,False,0.01,False
0.001,0.0,-0.7,3.7,male,24.5,0.1,0.1,0.0,NoGlasses,0.0,0.002,0.0,0.0,0.001,0.995,0.002,0.0,medium,0.27,goodExposure,0.4,low,0.15,True,False,False,False,False,0.0,False
1.0,0.0,-0.3,2.6,male,25.6,0.2,0.1,0.1,NoGlasses,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,medium,0.44,goodExposure,0.38,low,0.02,True,False,False,False,False,0.01,False
0.0,0.0,-0.5,-3.6,female,24.9,0.0,0.0,0.0,NoGlasses,0.0,0.001,0.0,0.0,0.0,0.998,0.001,0.0,low,0.1,goodExposure,0.46,low,0.05,False,False,False,False,False,0.02,False
0.0,0.0,-0.7,-0.8,male,31.2,0.3,0.0,0.0,NoGlasses,0.0,0.001,0.0,0.0,0.0,0.998,0.0,0.0,medium,0.44,goodExposure,0.58,medium,0.36,False,False,False,False,False,0.01,False
1.0,0.0,-0.4,0.5,male,32.5,0.1,0.0,0.1,NoGlasses,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,medium,0.47,goodExposure,0.54,medium,0.31,True,True,False,False,False,0.02,False
0.0,0.0,-0.6,4.5,male,25.0,0.1,0.1,0.0,NoGlasses,0.0,0.002,0.0,0.0,0.0,0.996,0.001,0.0,medium,0.38,goodExposure,0.5,medium,0.39,False,False,False,False,False,0.01,False
1.0,0.0,0.1,2.0,male,28.5,0.1,0.0,0.0,NoGlasses,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,medium,0.54,goodExposure,0.47,low,0.06,True,False,False,False,False,0.01,False
0.0,0.0,0.2,0.1,female,24.4,0.0,0.0,0.0,NoGlasses,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,medium,0.25,goodExposure,0.62,low,0.17,True,False,False,False,False,0.01,False
1.0,0.0,0.9,0.0,female,28.4,0.0,0.0,0.0,NoGlasses,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,medium,0.6,goodExposure,0.61,low,0.23,True,False,False,False,False,0.02,False
1.0,0.0,-1.0,4.3,female,25.2,0.0,0.0,0.0,NoGlasses,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,medium,0.4,goodExposure,0.48,medium,0.34,False,False,False,False,False,0.02,False
0.002,0.0,-1.4,-0.5,female,23.1,0.0,0.0,0.0,NoGlasses,0.0,0.003,0.0,0.0,0.002,0.994,0.002,0.0,low,0.0,goodExposure,0.43,low,0.0,False,False,False,False,False,0.02,False
1.0,0.0,-1.9,-3.3,female,25.9,0.0,0.0,0.0,NoGlasses,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,medium,0.28,goodExposure,0.46,low,0.0,True,True,False,False,False,0.03,False
0.004,0.0,-0.4,0.9,female,26.7,0.0,0.0,0.0,NoGlasses,0.0,0.001,0.0,0.0,0.004,0.994,0.001,0.0,medium,0.37,goodExposure,0.52,low,0.22,True,True,False,False,False,0.02,False
1.0,0.0,0.6,2.0,female,22.6,0.0,0.0,0.0,NoGlasses,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,low,0.25,goodExposure,0.49,low,0.23,True,True,False,False,False,0.02,False
1.0,0.0,0.3,-0.7,female,24.7,0.0,0.0,0.0,NoGlasses,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,medium,0.57,goodExposure,0.51,low,0.16,True,True,False,False,False,0.03,False
0.929,0.0,-6.6,15.3,female,20.7,0.0,0.0,0.0,NoGlasses,0.0,0.004,0.0,0.0,0.929,0.064,0.004,0.0,low,0.21,goodExposure,0.56,low,0.0,True,True,False,False,False,0.01,False
0.0,0.0,-0.3,1.3,female,22.5,0.0,0.0,0.0,NoGlasses,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,low,0.12,goodExposure,0.56,low,0.0,True,False,False,False,False,0.01,False
1.0,0.0,-1.0,-3.9,female,27.8,0.0,0.0,0.0,NoGlasses,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,medium,0.32,goodExposure,0.6,low,0.13,True,True,False,False,False,0.01,False
0.008,0.0,-1.0,2.1,male,27.1,0.0,0.3,0.0,NoGlasses,0.0,0.007,0.001,0.0,0.008,0.982,0.0,0.002,medium,0.35,goodExposure,0.52,medium,0.5,True,True,False,False,False,0.0,False
1.0,0.0,-1.1,-0.6,male,25.1,0.1,0.2,0.0,NoGlasses,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,medium,0.47,goodExposure,0.52,medium,0.41,True,True,False,False,False,0.01,False
0.004,0.0,0.1,-0.2,male,45.6,0.0,0.0,0.0,NoGlasses,0.002,0.004,0.009,0.001,0.004,0.908,0.066,0.006,low,0.0,goodExposure,0.67,high,0.81,False,False,False,False,False,0.02,False
0.092,0.0,-0.7,4.4,female,15.0,0.0,0.0,0.0,NoGlasses,0.0,0.003,0.0,0.0,0.092,0.905,0.0,0.0,medium,0.44,goodExposure,0.62,medium,0.41,True,False,False,False,False,0.01,False
0.016,0.0,0.7,-4.2,male,44.5,0.1,0.0,0.0,NoGlasses,0.002,0.003,0.004,0.0,0.016,0.952,0.022,0.002,low,0.0,goodExposure,0.63,high,0.72,False,False,False,False,False,0.02,False
0.156,0.0,-0.9,-8.9,male,47.8,0.0,0.0,0.0,NoGlasses,0.0,0.006,0.001,0.0,0.156,0.83,0.005,0.002,low,0.24,goodExposure,0.61,high,1.0,False,False,False,False,False,0.01,False
1.0,0.0,-1.4,-6.1,female,28.8,0.0,0.0,0.0,NoGlasses,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,medium,0.29,goodExposure,0.48,low,0.22,False,False,False,False,False,0.03,False
0.006,0.0,0.7,-8.9,male,43.4,0.1,0.0,0.0,NoGlasses,0.0,0.019,0.001,0.001,0.006,0.932,0.037,0.004,low,0.0,goodExposure,0.63,medium,0.68,False,False,False,False,False,0.01,False
0.001,0.0,-2.3,-2.2,male,45.4,0.0,0.0,0.0,NoGlasses,0.0,0.001,0.0,0.0,0.001,0.995,0.003,0.0,low,0.0,overExposure,0.77,high,0.75,False,False,False,False,False,0.01,False
0.0,0.0,-0.5,-1.5,male,46.7,0.1,0.0,0.0,NoGlasses,0.009,0.003,0.001,0.172,0.0,0.449,0.016,0.35,low,0.22,goodExposure,0.65,high,0.7,False,False,False,False,False,0.02,False
0.104,0.0,-0.3,-9.4,male,44.8,0.0,0.0,0.0,NoGlasses,0.001,0.009,0.008,0.001,0.104,0.835,0.037,0.005,low,0.0,goodExposure,0.68,high,0.88,False,False,False,False,False,0.03,False
0.888,0.0,-1.6,-3.5,male,45.8,0.0,0.0,0.0,NoGlasses,0.0,0.0,0.006,0.001,0.888,0.073,0.03,0.002,low,0.06,overExposure,0.93,high,0.94,False,False,False,False,False,0.0,False
0.012,0.0,-0.1,-3.6,male,43.3,0.1,0.0,0.0,NoGlasses,0.0,0.002,0.001,0.005,0.012,0.905,0.054,0.022,low,0.0,goodExposure,0.65,high,0.82,False,False,False,False,False,0.04,False
0.085,0.0,-0.1,-9.4,male,44.6,0.1,0.2,0.1,NoGlasses,0.0,0.002,0.003,0.0,0.085,0.509,0.4,0.0,low,0.25,overExposure,0.78,high,1.0,False,False,False,False,False,0.01,False
0.001,0.0,0.5,-4.3,male,43.6,0.1,0.0,0.0,NoGlasses,0.001,0.003,0.001,0.0,0.001,0.958,0.035,0.002,medium,0.3,overExposure,0.77,low,0.25,False,False,False,False,False,0.01,False
1.0,0.0,-0.9,4.8,female,13.6,0.0,0.0,0.0,NoGlasses,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,medium,0.49,goodExposure,0.62,low,0.2,True,False,False,False,False,0.01,False
0.173,0.0,-1.5,-4.3,male,46.6,0.0,0.0,0.0,NoGlasses,0.0,0.005,0.0,0.0,0.173,0.815,0.001,0.006,low,0.01,goodExposure,0.63,high,0.78,False,False,False,False,False,0.01,False
0.0,0.0,0.1,2.0,female,25.5,0.0,0.0,0.0,NoGlasses,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,low,0.24,goodExposure,0.33,low,0.22,False,False,False,False,False,0.12,False
0.001,0.0,1.2,-4.2,male,45.1,0.1,0.0,0.0,NoGlasses,0.001,0.009,0.005,0.001,0.001,0.884,0.096,0.004,medium,0.31,overExposure,0.82,low,0.21,False,False,False,False,False,0.0,False
0.154,0.0,-1.0,-3.5,male,43.0,0.0,0.0,0.0,NoGlasses,0.042,0.086,0.129,0.006,0.154,0.518,0.057,0.008,low,0.14,goodExposure,0.55,medium,0.52,False,False,False,False,False,0.02,False
0.135,0.0,-1.6,-8.7,male,40.1,0.0,0.0,0.0,NoGlasses,0.006,0.008,0.031,0.001,0.135,0.784,0.026,0.009,medium,0.45,underExposure,0.0,high,0.7,False,False,False,False,False,0.02,False
0.528,0.0,-6.5,-14.8,male,43.3,0.0,0.0,0.0,NoGlasses,0.009,0.011,0.02,0.003,0.528,0.4,0.022,0.008,low,0.08,underExposure,0.0,medium,0.54,False,False,False,False,False,0.01,False
0.027,0.0,0.2,-2.7,male,44.5,0.1,0.0,0.0,NoGlasses,0.003,0.006,0.009,0.001,0.027,0.884,0.067,0.003,high,0.77,goodExposure,0.64,medium,0.52,False,False,False,False,False,0.01,False
0.014,0.0,-0.9,-14.0,male,45.2,0.1,0.0,0.0,NoGlasses,0.0,0.001,0.0,0.0,0.014,0.984,0.001,0.0,low,0.22,goodExposure,0.62,medium,0.68,False,False,False,False,False,0.01,False
0.031,0.0,0.3,-0.8,male,44.8,0.0,0.0,0.0,NoGlasses,0.003,0.005,0.027,0.004,0.031,0.669,0.255,0.006,low,0.0,goodExposure,0.73,high,0.94,False,False,False,False,False,0.05,False
0.311,0.0,-1.1,-7.9,male,45.2,0.1,0.0,0.0,NoGlasses,0.0,0.01,0.001,0.0,0.311,0.674,0.001,0.003,low,0.0,goodExposure,0.65,high,0.89,False,False,False,False,False,0.01,False
0.331,0.0,0.6,-4.3,male,42.9,0.0,0.0,0.0,NoGlasses,0.001,0.017,0.001,0.0,0.331,0.649,0.001,0.0,low,0.07,goodExposure,0.6,high,0.9,False,False,False,False,False,0.0,False
0.0,0.0,1.1,-5.8,male,24.4,0.1,0.2,0.1,NoGlasses,0.0,0.002,0.0,0.0,0.0,0.997,0.001,0.0,medium,0.35,goodExposure,0.57,high,0.72,True,False,False,False,False,0.01,False
1.0,0.0,0.8,-3.3,female,23.7,0.0,0.0,0.0,NoGlasses,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,medium,0.33,goodExposure,0.3,low,0.17,False,False,False,False,False,0.03,False
0.0,0.0,3.2,-1.9,male,36.6,0.1,0.0,0.3,NoGlasses,0.0,0.002,0.0,0.0,0.0,0.985,0.013,0.0,medium,0.48,overExposure,1.0,medium,0.65,False,False,False,False,False,0.01,False
0.0,0.0,2.1,-6.1,male,37.6,0.2,0.2,0.4,NoGlasses,0.0,0.001,0.0,0.0,0.0,0.996,0.004,0.0,low,0.05,goodExposure,0.67,high,0.83,False,False,False,False,False,0.0,False
0.0,0.0,-1.4,-4.3,male,41.1,0.2,0.1,0.3,NoGlasses,0.001,0.001,0.0,0.0,0.0,0.979,0.019,0.0,medium,0.35,overExposure,0.75,high,0.84,False,False,False,False,False,0.0,False
0.0,0.0,3.4,0.4,male,37.7,0.2,0.1,0.4,NoGlasses,0.0,0.0,0.0,0.0,0.0,0.999,0.001,0.0,low,0.1,goodExposure,0.64,high,1.0,False,False,False,False,False,0.01,False
0.126,0.0,2.8,2.2,male,42.5,0.0,0.1,0.2,NoGlasses,0.0,0.006,0.0,0.0,0.126,0.868,0.0,0.0,low,0.08,goodExposure,0.73,high,0.89,True,False,False,False,False,0.01,False
0.0,0.0,1.0,-2.1,male,41.4,0.1,0.0,0.3,NoGlasses,0.0,0.001,0.0,0.0,0.0,0.995,0.004,0.0,low,0.05,goodExposure,0.64,high,0.93,False,False,False,False,False,0.01,False
0.0,0.0,3.7,0.8,male,36.5,0.1,0.1,0.4,NoGlasses,0.0,0.001,0.0,0.0,0.0,0.989,0.009,0.0,medium,0.26,goodExposure,0.62,high,0.97,False,False,False,False,False,0.01,False
0.0,0.0,2.8,-1.4,male,36.7,0.1,0.1,0.3,NoGlasses,0.0,0.0,0.0,0.0,0.0,0.997,0.003,0.0,medium,0.29,goodExposure,0.64,medium,0.67,False,False,False,False,False,0.01,False
0.0,0.0,0.9,6.5,male,39.2,0.2,0.2,0.4,NoGlasses,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,low,0.04,goodExposure,0.68,high,0.91,False,False,False,False,False,0.01,False
0.475,0.0,2.1,-1.2,male,36.4,0.0,0.0,0.2,NoGlasses,0.0,0.001,0.0,0.0,0.475,0.525,0.0,0.0,low,0.15,overExposure,0.75,high,0.98,False,False,False,False,False,0.01,False
0.001,0.0,-1.6,6.1,female,26.7,0.0,0.0,0.0,NoGlasses,0.0,0.05,0.0,0.0,0.001,0.948,0.001,0.0,low,0.14,goodExposure,0.53,low,0.15,True,False,False,False,False,0.03,False
1.0,0.0,0.3,-2.0,male,27.4,0.1,0.1,0.3,ReadingGlasses,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,medium,0.4,goodExposure,0.55,low,0.14,True,False,False,False,False,0.01,False
0.0,0.0,4.1,-7.4,male,36.5,0.1,0.1,0.3,NoGlasses,0.0,0.0,0.0,0.0,0.0,0.997,0.002,0.0,low,0.03,overExposure,0.77,high,0.73,False,False,False,False,False,0.0,False
0.0,0.0,1.3,-2.3,male,40.1,0.2,0.1,0.3,NoGlasses,0.0,0.001,0.0,0.0,0.0,0.998,0.001,0.0,low,0.14,overExposure,0.87,high,0.77,False,False,False,False,False,0.01,False
0.0,0.0,2.1,4.6,male,37.5,0.1,0.0,0.2,NoGlasses,0.0,0.002,0.0,0.0,0.0,0.956,0.041,0.0,low,0.11,overExposure,0.96,high,0.94,True,False,False,False,False,0.01,False
0.0,0.0,-0.1,-4.3,male,42.3,0.1,0.0,0.3,NoGlasses,0.0,0.002,0.0,0.0,0.0,0.98,0.019,0.0,low,0.15,overExposure,0.84,medium,0.49,False,False,False,False,False,0.0,False
0.0,0.0,0.4,0.0,male,39.4,0.2,0.1,0.3,NoGlasses,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,low,0.04,goodExposure,0.61,high,0.93,False,False,False,False,False,0.01,False
0.0,0.0,2.9,-6.4,male,39.5,0.1,0.1,0.3,NoGlasses,0.0,0.0,0.0,0.0,0.0,0.998,0.001,0.0,medium,0.38,goodExposure,0.59,medium,0.61,False,False,False,False,False,0.01,False
0.0,0.0,1.3,-6.4,male,36.4,0.1,0.1,0.3,NoGlasses,0.0,0.001,0.0,0.0,0.0,0.976,0.022,0.0,low,0.17,goodExposure,0.66,high,0.95,False,False,False,False,False,0.0,False
0.0,0.0,0.8,-4.2,male,36.3,0.1,0.1,0.2,NoGlasses,0.0,0.001,0.0,0.0,0.0,0.976,0.023,0.0,low,0.0,overExposure,0.85,high,0.79,False,False,False,False,False,0.0,False
0.0,0.0,3.0,-4.0,male,37.9,0.1,0.1,0.3,NoGlasses,0.0,0.0,0.0,0.0,0.0,0.998,0.002,0.0,medium,0.74,overExposure,0.77,high,0.73,False,False,False,False,False,0.01,False
0.0,0.0,-2.3,6.5,female,18.8,0.0,0.0,0.0,NoGlasses,0.0,0.0,0.0,0.0,0.0,0.983,0.017,0.0,low,0.16,goodExposure,0.6,low,0.0,True,False,False,False,False,0.01,False
1.0,0.0,1.2,0.4,female,26.7,0.0,0.0,0.0,NoGlasses,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,low,0.0,goodExposure,0.53,low,0.0,True,False,False,False,False,0.05,False
0.0,0.0,4.8,-2.2,male,38.8,0.1,0.0,0.3,NoGlasses,0.0,0.001,0.0,0.0,0.0,0.995,0.004,0.0,medium,0.3,overExposure,0.83,high,0.76,False,False,False,False,False,0.0,False
0.0,0.0,-0.7,-3.3,female,23.6,0.0,0.0,0.0,NoGlasses,0.0,0.001,0.0,0.0,0.0,0.995,0.004,0.0,low,0.25,goodExposure,0.58,low,0.12,False,False,False,False,False,0.17,False
0.0,0.0,4.2,3.7,male,26.7,0.2,0.1,0.0,NoGlasses,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,medium,0.73,goodExposure,0.74,medium,0.59,False,False,False,False,False,0.01,False
0.014,0.0,2.4,2.2,male,28.7,0.1,0.1,0.1,NoGlasses,0.0,0.0,0.0,0.0,0.014,0.986,0.0,0.0,low,0.08,overExposure,1.0,high,0.99,False,False,False,False,False,0.01,False
0.002,0.0,1.2,1.3,male,28.3,0.1,0.2,0.0,NoGlasses,0.0,0.0,0.0,0.0,0.002,0.997,0.0,0.0,low,0.16,overExposure,0.8,medium,0.6,True,True,False,False,False,0.01,False
0.244,0.0,0.5,3.7,male,26.9,0.1,0.1,0.0,NoGlasses,0.0,0.002,0.0,0.0,0.244,0.754,0.0,0.0,medium,0.31,goodExposure,0.46,medium,0.32,False,False,False,False,False,0.01,False
0.0,0.0,-0.2,1.9,male,26.6,0.1,0.0,0.0,NoGlasses,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,low,0.0,goodExposure,0.68,high,0.88,False,False,False,False,False,0.02,False
0.064,0.0,0.0,2.5,male,28.8,0.1,0.2,0.1,NoGlasses,0.0,0.034,0.0,0.0,0.064,0.901,0.0,0.0,low,0.01,goodExposure,0.66,high,0.93,True,False,False,False,False,0.01,False
0.784,0.0,-0.3,-0.7,male,32.5,0.2,0.3,0.1,NoGlasses,0.0,0.0,0.0,0.0,0.784,0.216,0.0,0.0,medium,0.64,goodExposure,0.63,high,1.0,True,False,False,False,False,0.01,False
0.977,0.0,2.2,-0.3,male,27.8,0.1,0.0,0.0,NoGlasses,0.0,0.001,0.0,0.0,0.977,0.022,0.0,0.0,low,0.0,goodExposure,0.66,high,0.85,True,False,False,False,False,0.01,False
0.0,0.0,1.3,-8.9,female,25.6,0.0,0.0,0.0,NoGlasses,0.0,0.0,0.0,0.0,0.0,0.996,0.004,0.0,low,0.0,goodExposure,0.55,low,0.0,False,True,False,False,False,0.01,False
0.001,0.0,0.2,1.8,male,26.0,0.2,0.2,0.2,NoGlasses,0.0,0.001,0.0,0.0,0.001,0.998,0.0,0.0,low,0.07,overExposure,0.93,high,0.82,True,False,False,False,False,0.01,False
0.038,0.0,0.4,2.2,male,28.1,0.1,0.2,0.1,NoGlasses,0.0,0.011,0.0,0.0,0.038,0.95,0.0,0.0,medium,0.7,goodExposure,0.66,low,0.28,True,False,False,False,False,0.01,False
1.0,0.0,-0.1,-0.4,female,24.6,0.0,0.0,0.0,NoGlasses,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,medium,0.31,goodExposure,0.56,low,0.17,True,True,False,False,False,0.09,False
0.0,0.0,0.2,0.6,male,26.1,0.1,0.2,0.1,NoGlasses,0.0,0.002,0.0,0.0,0.0,0.998,0.0,0.0,medium,0.32,goodExposure,0.69,medium,0.62,True,False,False,False,False,0.01,False
1.0,0.0,-1.6,3.8,male,27.8,0.1,0.1,0.0,NoGlasses,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,low,0.05,goodExposure,0.64,high,1.0,True,False,False,False,False,0.01,False
0.803,0.0,1.0,4.1,male,29.7,0.1,0.3,0.2,NoGlasses,0.0,0.008,0.0,0.0,0.803,0.188,0.0,0.0,low,0.16,goodExposure,0.73,high,1.0,True,False,False,False,False,0.01,False
0.999,0.0,0.5,0.7,male,28.7,0.1,0.3,0.0,NoGlasses,0.0,0.0,0.0,0.0,0.999,0.001,0.0,0.0,medium,0.4,overExposure,0.8,medium,0.68,False,False,False,False,False,0.0,False
0.003,0.0,0.6,2.2,male,29.4,0.2,0.2,0.2,NoGlasses,0.0,0.001,0.0,0.0,0.003,0.996,0.0,0.0,medium,0.4,goodExposure,0.61,medium,0.59,False,False,False,False,False,0.02,False
0.183,0.0,0.5,2.2,male,28.9,0.2,0.2,0.0,NoGlasses,0.0,0.057,0.0,0.0,0.183,0.759,0.0,0.0,low,0.18,goodExposure,0.63,high,0.97,True,False,False,False,False,0.02,False
0.462,0.0,0.9,2.4,male,28.8,0.1,0.2,0.1,NoGlasses,0.002,0.065,0.005,0.0,0.462,0.464,0.001,0.002,medium,0.31,goodExposure,0.62,medium,0.49,True,False,False,False,False,0.01,False
1.0,0.0,0.7,-4.7,female,24.3,0.0,0.0,0.0,NoGlasses,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,medium,0.28,goodExposure,0.57,low,0.04,True,True,False,False,False,0.02,False
0.162,0.0,0.3,1.2,male,30.2,0.2,0.2,0.1,NoGlasses,0.0,0.003,0.0,0.0,0.162,0.836,0.0,0.0,low,0.0,goodExposure,0.62,high,0.92,False,False,False,False,False,0.06,False
0.026,0.0,0.1,1.4,male,29.0,0.2,0.2,0.0,NoGlasses,0.0,0.001,0.0,0.0,0.026,0.973,0.0,0.0,low,0.16,goodExposure,0.63,medium,0.69,True,False,False,False,False,0.03,False
